City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
335,Taoudenni,ML,22.6783,-3.9836,72.7,11,0,11.48,clear sky
336,Mbandaka,CD,0.0487,18.2603,73.33,84,64,5.03,broken clouds
337,Marsh Harbour,BS,26.5412,-77.0636,72.45,54,3,2.1,clear sky
338,Brigantine,US,39.4101,-74.3646,59.0,67,1,9.22,clear sky
339,Guilin,CN,25.2819,110.2864,42.8,100,0,2.24,mist
340,Nassau,US,40.7507,-73.5829,62.01,51,1,9.22,clear sky
341,San Quintin,MX,30.4833,-115.95,58.19,72,97,21.72,overcast clouds
342,Ashland,US,40.8167,-82.2665,68.0,32,75,14.97,broken clouds
343,Mapimi,MX,25.8167,-103.85,84.2,3,75,9.22,broken clouds
344,Fare,PF,-16.7,-151.0167,83.66,72,10,20.56,clear sky
345,Tiruchchendur,IN,8.4833,78.1167,80.98,78,80,12.19,broken clouds
346,Leua,SK,48.2156,18.6071,43.0,78,10,11.01,clear sky
347,Strezhevoy,RU,60.7333,77.5889,17.6,67,0,6.71,clear sky
348,Chapais,CA,49.7834,-74.8492,46.4,39,75,6.91,broken clouds
349,Joniskis,LT,56.2403,23.6153,32.0,86,0,5.75,clear sky
350,Guayaramerin,BO,-10.8368,-65.3614,80.35,84,88,2.17,overcast clouds
351,Dargaville,NZ,-35.9333,173.8833,64.13,69,3,3.71,clear sky
352,Le Port,RE,-20.9373,55.2919,77.0,83,0,5.75,clear sky
353,Goderich,CA,43.7501,-81.7165,68.0,19,100,11.5,overcast clouds
354,Labuhan,ID,-6.8844,112.2051,77.97,88,100,6.31,overcast clouds
355,Verkhnevilyuysk,RU,63.4453,120.3167,-33.72,100,77,2.57,broken clouds
356,Senanga,ZM,-16.1167,23.2667,70.56,75,77,5.19,broken clouds
357,Athabasca,CA,54.7169,-113.2854,33.8,64,100,8.05,overcast clouds
358,Orocue,CO,4.7912,-71.3354,87.73,48,100,5.61,overcast clouds
359,Yerbogachen,RU,61.2767,108.0108,-0.18,99,100,2.55,overcast clouds
360,Makokou,GA,0.5738,12.8642,70.88,97,100,2.28,light rain
361,Prince Rupert,CA,54.3161,-130.3201,42.8,93,90,19.57,light rain
362,Loandjili,CG,-4.7561,11.8578,82.4,89,75,5.75,light rain
363,Vila Franca Do Campo,PT,37.7167,-25.4333,55.4,76,40,16.11,scattered clouds
364,Bo Phloi,TH,14.3236,99.5161,81.0,52,20,3.65,few clouds
365,Soe,ID,-9.8607,124.284,65.17,93,99,2.42,overcast clouds
366,Saint George,US,37.1041,-113.5841,61.0,30,40,11.5,scattered clouds
367,Bonaventure,CA,48.0457,-65.4926,55.4,30,65,3.44,broken clouds
368,Severnoye,RU,56.3491,78.3619,24.17,96,100,6.46,light snow
369,Igarapava,BR,-20.0383,-47.7469,82.4,47,0,5.75,clear sky
370,Melilla,ES,35.2937,-2.9383,57.2,72,0,3.24,clear sky
371,Humaita,BR,-7.5061,-63.0208,76.14,91,98,1.32,overcast clouds
372,Olinda,BR,-8.0089,-34.8553,80.6,69,40,9.22,scattered clouds
373,Tarata,BO,-17.6167,-66.0167,73.4,35,40,6.91,scattered clouds
374,Derzhavinsk,KZ,51.1,66.3167,12.38,99,96,10.85,overcast clouds
375,Luanda,AO,-8.8368,13.2343,80.6,83,75,12.66,light rain
376,Luoyang,CN,34.6836,112.4536,52.0,99,0,3.91,clear sky
377,Amuntai,ID,-2.4177,115.2494,72.09,99,100,1.77,overcast clouds
378,Union,US,40.6334,-74.2663,63.0,51,1,8.05,clear sky
379,Shenkursk,RU,62.1091,42.896,26.4,84,100,12.84,overcast clouds
380,Chipinge,ZW,-20.1883,32.6236,58.75,93,15,2.21,few clouds
381,Boca Do Acre,BR,-8.7522,-67.3978,79.61,82,92,2.21,overcast clouds
382,Maryville,US,35.7565,-83.9705,73.4,35,75,9.22,broken clouds
383,Chichi,NG,7.2721,8.9332,87.1,52,99,6.78,light rain
384,Wajir,KE,1.7471,40.0573,84.79,43,57,16.37,broken clouds
385,Yeniseysk,RU,58.4497,92.1703,7.39,99,90,1.5,overcast clouds
386,Zhezkazgan,KZ,47.8043,67.7144,1.51,98,47,5.21,scattered clouds
387,Clyde River,CA,70.4692,-68.5914,-13.0,70,75,14.97,light snow
388,Coquimbo,CL,-29.9533,-71.3436,64.4,72,20,11.5,few clouds
389,Onverwacht,SR,5.5833,-55.1833,82.4,89,40,6.91,scattered clouds
390,Belyy Yar,RU,53.6039,91.3903,28.4,93,0,6.71,clear sky
391,Bubaque,GW,11.2833,-15.8333,77.31,66,14,19.6,few clouds
392,Lorengau,PG,-2.0226,147.2712,80.89,78,100,5.91,overcast clouds
393,Myskhako,RU,44.6714,37.7433,37.4,75,75,15.66,light rain
394,Bengkulu,ID,-3.8004,102.2655,74.88,90,99,5.46,overcast clouds
395,Basco,PH,20.4487,121.9702,74.89,78,99,16.42,overcast clouds
396,Geraldton,AU,-28.7667,114.6,55.4,76,0,3.44,clear sky
397,Weiser,US,44.251,-116.9693,53.6,28,20,19.57,few clouds
398,Atar,MR,20.5169,-13.0499,80.11,12,1,5.06,clear sky
399,Cody,US,44.5263,-109.0565,37.0,64,75,19.57,broken clouds
400,Faya,SA,18.3851,42.4509,62.6,36,0,3.56,clear sky
401,Aguilas,ES,37.4063,-1.5829,57.99,77,13,4.36,few clouds
402,Chanika,TZ,-5.4167,38.0167,68.4,98,23,3.2,light rain
403,Lewistown,US,40.5992,-77.5714,62.6,42,20,5.75,few clouds
404,Mantua,IT,45.1667,10.7833,43.0,59,9,1.01,clear sky
405,Aluksne,LV,57.4167,27.05,31.91,96,92,4.76,overcast clouds
406,Lenger,KZ,42.183,69.8839,41.0,87,40,4.47,scattered clouds
407,Simpang,ID,-1.2667,104.0833,73.98,96,100,2.55,overcast clouds
408,Mackay,AU,-21.15,149.2,78.8,94,38,5.75,scattered clouds
409,Port-Cartier,CA,50.0334,-66.8654,57.2,33,88,9.22,overcast clouds
410,Jardim,BR,-21.4803,-56.1381,87.31,47,72,3.94,broken clouds
411,Isangel,VU,-19.55,169.2667,78.8,83,75,9.19,broken clouds
412,San Vicente,AR,-26.6167,-54.1333,68.9,96,100,1.61,light rain
413,Madan,BG,41.5,24.95,39.2,60,56,12.66,broken clouds
414,Samur,RU,41.8253,48.486,45.84,86,100,10.18,overcast clouds
415,Hovd,MN,48.0056,91.6419,35.06,24,100,5.57,overcast clouds
416,Conceicao Do Araguaia,BR,-8.2578,-49.2647,86.0,66,0,3.44,clear sky
417,Carutapera,BR,-1.195,-46.02,77.41,90,84,7.27,broken clouds
418,Baturaja,ID,-4.1333,104.1667,71.89,98,100,1.77,overcast clouds
419,Barcelona,ES,41.3888,2.159,54.0,87,0,3.44,clear sky
420,Hami,CN,42.8,93.45,46.81,29,80,3.02,broken clouds
421,Amherst Center,US,42.3754,-72.5192,66.0,18,21,4.56,few clouds
422,Cururupu,BR,-1.8283,-44.8683,77.04,89,66,4.59,broken clouds
423,Matagami,CA,49.7502,-77.6328,46.4,29,1,2.3,clear sky
424,Bytosh,RU,53.8186,34.0912,21.38,94,15,5.26,few clouds
425,Tabas,IR,33.5959,56.9244,71.92,13,100,5.5,overcast clouds
426,Charsadda,PK,34.1435,71.7317,55.4,88,75,4.61,mist
427,Kutum,SD,14.2,24.6667,86.13,21,92,5.77,overcast clouds
428,Kruisfontein,ZA,-34.0033,24.7314,66.99,79,0,4.0,clear sky
429,Srednekolymsk,RU,67.45,153.6833,-1.82,97,100,8.39,light snow
430,Kieta,PG,-6.2167,155.6333,80.19,83,100,1.9,light rain
431,Sinop,TR,41.7711,34.8709,32.41,99,100,5.08,light snow
432,Atakpame,TG,7.5333,1.1333,78.4,71,96,5.23,overcast clouds
433,Chicama,PE,-7.8447,-79.1469,73.4,78,40,13.8,fog
434,Bilibino,RU,68.0546,166.4372,2.7,89,100,3.29,overcast clouds
435,Bowen,AU,-20.0167,148.2333,77.0,94,90,4.27,overcast clouds
436,Salalah,OM,17.0151,54.0924,78.8,53,0,2.3,clear sky
437,Mumford,GH,5.2618,-0.759,80.4,81,100,11.88,light rain
438,Lar,IN,26.2039,83.9717,76.33,22,27,7.4,scattered clouds
439,Esil,KZ,51.9556,66.4042,11.41,97,68,8.48,broken clouds
440,Nyrob,RU,60.733,56.7202,12.74,99,97,3.06,overcast clouds
441,Goalpara,IN,26.1667,90.6167,72.19,23,1,0.76,clear sky
442,Dhali,IN,10.5,77.1667,80.6,65,20,4.61,haze
443,Buala,SB,-8.145,159.5921,82.11,78,85,5.26,overcast clouds
444,Huarmey,PE,-10.0681,-78.1522,74.91,72,98,11.36,overcast clouds
445,Plouzane,FR,48.3833,-4.6167,48.2,81,90,6.91,overcast clouds
446,Zlobin,HR,45.2924,14.6541,50.0,32,0,8.05,clear sky
447,Shimoda,JP,34.6667,138.95,44.01,68,0,8.05,clear sky
448,Terme,TR,41.2092,36.9739,43.0,87,75,6.91,broken clouds
449,Quatre Cocos,MU,-20.2078,57.7625,79.0,94,40,6.78,scattered clouds
450,La Romana,DO,18.4273,-68.9728,84.2,70,40,11.5,scattered clouds
451,Taunggyi,MM,20.7833,97.0333,62.51,54,1,2.1,clear sky
452,Avera,US,33.194,-82.5271,73.4,49,40,6.91,scattered clouds
453,Zaokskiy,RU,54.7306,37.4089,16.83,96,50,5.59,scattered clouds
454,Port Hedland,AU,-20.3167,118.5667,73.4,88,36,6.89,scattered clouds
455,Barquisimeto,VE,10.0739,-69.3228,82.4,54,75,2.3,broken clouds
456,Berbera,SO,10.4396,45.0143,77.41,66,2,2.39,clear sky
457,Mao,ES,39.8885,4.2658,53.6,82,0,9.22,clear sky
458,Mecca,SA,21.4267,39.8261,79.88,24,0,2.21,clear sky
459,Black River,JM,18.0264,-77.8487,84.2,61,40,12.66,scattered clouds
460,Celestun,MX,20.8667,-90.4,87.67,48,0,3.4,clear sky
461,Vicosa Do Ceara,BR,-3.5622,-41.0922,68.36,95,69,2.98,broken clouds
462,Anadyr,RU,64.75,177.4833,28.4,86,40,6.71,light snow
463,Auki,SB,-8.7676,160.7034,79.99,83,97,3.0,overcast clouds
464,General Pico,AR,-35.6566,-63.7568,80.85,34,0,10.78,clear sky
465,Atikokan,CA,48.7555,-91.6216,47.08,48,100,8.34,overcast clouds
466,Ankazobe,MG,-18.3167,47.1167,66.2,94,75,3.15,light rain
467,Fortuna,US,40.5982,-124.1573,55.99,54,1,16.11,clear sky
468,Lixourion,GR,38.2019,20.4314,48.56,75,100,4.36,overcast clouds
469,Ancud,CL,-41.8697,-73.8203,59.0,51,0,12.66,clear sky
470,Norwich,GB,52.6278,1.2983,45.0,81,14,4.61,few clouds
471,Saint-Pierre,RE,-21.3393,55.4781,78.8,83,75,4.61,light rain
472,Caronport,CA,50.4501,-105.8179,28.4,74,100,8.05,overcast clouds
473,Sioux Lookout,CA,50.1001,-91.917,50.0,29,75,8.05,broken clouds
474,Axim,GH,4.8699,-2.2405,79.9,80,92,8.08,overcast clouds
475,Yarada,IN,17.65,83.2667,77.0,83,0,2.3,mist
476,La Libertad,EC,-2.2333,-80.9,80.6,74,0,11.5,clear sky
477,Turayf,SA,31.6725,38.6637,75.2,43,40,9.22,dust
478,Pantai Remis,MY,4.4557,100.6288,75.2,100,40,1.14,scattered clouds
479,Sampit,ID,-2.5333,112.95,72.91,99,100,1.79,overcast clouds
480,Lingdong,CN,46.5669,131.1453,25.75,60,95,4.52,overcast clouds
481,Mareeba,AU,-17.0,145.4333,77.0,88,40,1.14,scattered clouds
482,Pochutla,MX,15.7432,-96.4661,88.0,54,1,23.02,clear sky
483,Bafoulabe,ML,13.8065,-10.8321,98.46,19,60,1.99,broken clouds
484,Hamilton,US,39.1834,-84.5333,70.0,32,90,17.27,overcast clouds
485,Baoqing,CN,46.3317,132.2111,27.99,57,68,4.23,broken clouds
486,Whitianga,NZ,-36.8333,175.7,63.95,63,4,4.09,clear sky
487,Storsteinnes,NO,69.2408,19.2344,35.6,80,75,8.05,light snow
488,Ukiah,US,39.1502,-123.2078,66.0,22,1,3.56,clear sky
489,Morant Bay,JM,17.8815,-76.4093,82.4,69,40,5.75,scattered clouds
490,Dunedin,NZ,-45.8742,170.5036,55.99,85,100,5.93,overcast clouds
491,Neuquen,AR,-38.9516,-68.0591,86.0,21,0,3.44,clear sky
492,Los Llanos De Aridane,ES,28.6585,-17.9182,62.6,59,0,6.91,clear sky
493,San Lawrenz,MT,36.0553,14.204,50.0,57,20,18.41,few clouds
494,San Cristobal,VE,7.7669,-72.225,86.0,58,40,9.22,scattered clouds
495,Torbay,CA,47.6666,-52.7314,50.0,34,75,21.85,broken clouds
496,Berani,PK,25.785,68.8069,71.6,56,0,4.61,smoke
497,Hailin,CN,44.5833,129.4167,34.11,86,90,1.3,overcast clouds
498,Payson,US,40.0444,-111.7321,48.2,46,40,23.02,scattered clouds
499,Laukaa,RU,58.7372,29.8453,32.43,93,100,7.72,overcast clouds
500,Curtea,RO,45.8167,22.3,35.64,86,84,3.51,broken clouds
501,Poya,NC,-21.35,165.15,76.69,73,93,6.13,overcast clouds
502,Ambalavao,MG,-21.8333,46.9333,65.08,95,83,0.56,light rain
503,Hualmay,PE,-11.0964,-77.6139,74.37,72,95,11.34,overcast clouds
504,Faridpur,BD,23.6,89.8333,84.2,65,0,8.79,light rain
505,Vila Velha,BR,-20.3297,-40.2925,80.6,78,40,8.05,scattered clouds
506,Moose Factory,CA,51.2585,-80.6094,35.6,75,1,10.36,clear sky
507,Hosakote,IN,14.2769,77.1699,76.14,48,17,6.62,few clouds
508,Luwuk,ID,-0.9516,122.7875,77.07,85,100,2.08,overcast clouds
509,Hammerfest,NO,70.6634,23.6821,35.6,64,40,26.46,scattered clouds
510,Imeni Poliny Osipenko,RU,52.4201,136.4853,0.34,89,3,5.08,clear sky
511,Ust-Maya,RU,60.4167,134.5333,-11.07,93,100,7.7,overcast clouds
512,Januaria,BR,-15.4833,-44.3667,81.14,42,22,3.18,few clouds
513,Batagay-Alyta,RU,67.8006,130.4114,-15.5,93,100,3.24,overcast clouds
514,Florianopolis,BR,-27.6146,-48.5012,75.2,94,75,3.44,light rain
515,Coihueco,CL,-36.6167,-71.8333,78.8,25,0,5.75,clear sky
516,Nurota,UZ,40.5614,65.6886,48.2,81,62,13.8,broken clouds
517,Usinsk,RU,65.9939,57.5281,10.62,98,99,10.89,overcast clouds
518,Braganca,BR,-1.0536,-46.7656,76.24,95,98,2.68,overcast clouds
519,Cherskiy,RU,68.75,161.3,3.81,94,100,3.33,light snow
520,Casa Nova,BR,-9.4167,-41.1333,89.6,37,75,10.36,broken clouds
521,Shingu,JP,33.7333,135.9833,44.15,70,0,5.03,clear sky
522,Trelew,AR,-43.249,-65.3051,80.65,17,86,23.2,overcast clouds
523,Meulaboh,ID,4.1363,96.1285,76.77,86,100,4.9,overcast clouds
524,Kovylkino,RU,54.0388,43.9139,25.93,95,98,7.07,overcast clouds
525,Ewa Beach,US,21.3156,-158.0072,77.0,73,1,8.05,clear sky
526,Haines Junction,CA,60.7522,-137.5108,24.8,46,100,5.75,overcast clouds
527,Razole,IN,16.4833,81.8333,72.09,80,1,1.39,clear sky
528,Great Falls,US,47.5002,-111.3008,34.0,74,90,4.61,overcast clouds
529,Zaria,NG,11.1113,7.7227,83.39,32,36,1.54,scattered clouds
530,Noyabrsk,RU,63.1994,75.4507,22.41,93,100,13.71,overcast clouds
531,Kearney,US,40.6995,-99.0815,42.8,93,90,24.16,light rain
532,Esso,RU,55.9333,158.7,4.39,91,25,4.81,scattered clouds
533,Kabalo,CD,-6.05,26.9167,72.57,84,39,2.42,scattered clouds
534,Kupang,ID,-10.1667,123.5833,75.2,100,40,3.44,scattered clouds
535,Marrakesh,MA,31.6315,-8.0083,66.2,34,0,6.91,clear sky
536,Alamogordo,US,32.8995,-105.9603,68.0,9,1,13.8,clear sky
537,Bauta,CU,22.9828,-82.5464,84.2,37,0,10.36,clear sky
538,Balkanabat,TM,39.5108,54.3671,65.21,36,82,9.26,broken clouds
539,Tayshet,RU,55.9342,98.0044,22.86,95,80,4.81,broken clouds
540,Nyurba,RU,63.2842,118.3319,-7.78,99,100,1.86,overcast clouds
541,Boende,CD,-0.2167,20.8667,73.29,86,56,1.99,light rain
542,Ballangen,NO,68.3428,16.8315,36.0,87,90,5.75,light rain
543,Livingston,GB,55.9029,-3.5226,46.4,81,75,13.8,broken clouds
544,Abastumani,GE,41.7075,42.8457,50.0,93,90,10.36,overcast clouds
545,Amarante Do Maranhao,BR,-5.5667,-46.7422,75.04,94,100,4.05,overcast clouds
546,Illapel,CL,-31.6308,-71.1653,75.74,42,0,7.52,clear sky
547,Tambovka,RU,50.0969,128.0489,10.4,61,0,2.24,clear sky
548,Inhambane,MZ,-23.865,35.3833,74.71,71,46,10.07,scattered clouds
549,Karratha,AU,-20.7377,116.8463,80.64,68,19,8.05,light rain
550,Prata,BR,-19.3072,-48.9242,80.89,53,95,5.23,overcast clouds
551,Severodvinsk,RU,64.5635,39.8302,32.0,74,75,8.95,light snow
552,Progreso,MX,21.2833,-89.6667,95.0,38,40,21.85,scattered clouds
553,Divo,CI,5.8397,-5.36,75.2,91,100,4.0,light rain
554,Ankang,CN,32.68,109.0172,51.15,73,0,2.37,clear sky
555,Piacabucu,BR,-10.4056,-36.4344,79.23,77,9,10.27,clear sky
556,Bonney Lake,US,47.1771,-122.1865,54.0,50,90,3.33,overcast clouds
557,Yulin,CN,22.6333,110.15,61.56,73,100,2.82,overcast clouds
558,Guerrero Negro,MX,27.9769,-114.0611,63.25,58,31,20.24,scattered clouds
559,Hornepayne,CA,49.2138,-84.7705,42.13,87,100,4.74,overcast clouds
560,Maindargi,IN,17.4667,76.3,84.04,28,6,6.53,clear sky
561,Xingcheng,CN,40.6167,120.7167,45.12,46,62,8.1,broken clouds
562,Teya,RU,60.3778,92.6267,-4.05,100,100,2.68,overcast clouds
563,Manali,IN,13.1667,80.2667,77.0,83,20,4.72,mist
564,Egvekinot,RU,66.3167,-179.1667,10.4,92,100,11.32,snow
565,Waipawa,NZ,-41.4122,175.5153,60.01,82,20,6.91,few clouds
566,Lompoc,US,34.6391,-120.4579,62.6,51,1,19.57,clear sky
567,Kailua,US,21.4022,-157.7394,78.8,61,75,4.61,broken clouds
568,Morogoro,TZ,-6.8167,37.6667,75.2,88,75,1.43,broken clouds
569,Sechenovo,RU,55.2244,45.8906,12.0,96,85,3.09,overcast clouds
570,Coahuayana,MX,18.7333,-103.6833,80.6,54,1,11.5,clear sky
571,Muros,ES,42.7762,-9.0603,52.0,82,11,6.69,few clouds
572,Lasa,IT,46.6166,10.7002,42.8,64,0,5.75,clear sky
573,Entre Rios,BR,-11.9419,-38.0844,75.58,72,0,6.76,clear sky
574,Vanavara,RU,60.34,102.2797,3.0,99,94,2.62,overcast clouds
575,Porto Novo,BJ,6.4965,2.6036,77.0,83,20,3.44,few clouds
576,Ust-Ishim,RU,57.6935,71.1665,17.15,97,75,4.81,broken clouds
577,Freeport,US,40.6576,-73.5832,62.01,51,1,9.22,clear sky
578,Fereydun Kenar,IR,36.6864,52.5225,58.6,66,85,4.12,overcast clouds
579,Dhidhdhoo,MV,6.8833,73.1,83.71,71,78,6.51,broken clouds
580,Korla,CN,41.7597,86.1469,48.72,38,100,2.82,overcast clouds
581,Xihe,CN,31.6864,113.4659,46.54,86,0,7.58,clear sky
582,San Andres,CO,12.5847,-81.7006,84.2,65,20,10.36,few clouds
583,Boguchany,RU,58.3814,97.4531,15.3,99,93,3.2,overcast clouds
584,Williams Lake,CA,52.1415,-122.1445,43.0,52,90,4.61,overcast clouds
585,Francisco Sa,BR,-16.4758,-43.4883,82.4,44,0,6.91,clear sky
586,Sabang,ID,5.8933,95.3214,81.66,76,95,18.97,overcast clouds
587,Umm Kaddadah,SD,13.6017,26.6876,87.94,6,43,12.15,scattered clouds
588,Fairbanks,US,64.8378,-147.7164,17.01,79,75,5.75,light snow
589,Khorixas,NA,-20.3667,14.9667,74.34,70,96,6.51,overcast clouds
590,Northam,GB,51.0333,-4.2167,48.0,89,100,8.01,overcast clouds
591,Padang,ID,-0.9492,100.3543,75.2,94,75,2.3,broken clouds
592,Deputatskiy,RU,69.3,139.9,-19.52,93,100,3.74,overcast clouds
593,Jumla,NP,29.2747,82.1838,44.42,74,84,4.34,broken clouds
594,Kununurra,AU,-15.7667,128.7333,77.0,80,44,2.66,scattered clouds
595,Kenai,US,60.5544,-151.2583,28.4,46,1,4.61,clear sky
596,Ishigaki,JP,24.3448,124.1572,66.2,94,75,8.05,broken clouds
597,Fort-Shevchenko,KZ,44.5086,50.263,48.24,71,100,24.74,overcast clouds
598,Eidsvoll,NO,60.3305,11.2616,35.6,93,75,11.5,broken clouds
599,Siilinjarvi,FI,63.0833,27.6667,41.0,75,0,9.22,clear sky
600,Dwarka,IN,22.2394,68.9678,77.13,71,0,11.54,clear sky
601,Goure,NE,13.9835,10.2704,85.57,13,97,8.79,overcast clouds
602,Shar,KZ,49.5886,81.0453,32.32,73,100,24.43,overcast clouds
603,Chicontepec,MX,20.9667,-98.1667,97.54,11,0,9.73,clear sky
604,Shenjiamen,CN,29.9576,122.298,51.64,93,100,6.62,light rain
605,Chaupal,IN,30.95,77.5833,39.56,72,69,4.61,broken clouds
606,Tessalit,ML,20.1986,1.0114,73.99,9,32,9.86,scattered clouds
607,Waddan,LY,29.1614,16.139,55.22,33,0,22.86,clear sky
608,Magadi,IN,12.9667,77.2333,69.8,78,0,6.91,clear sky
609,Kassala,SD,15.451,36.4,92.39,12,0,8.48,clear sky
610,Anamur,TR,36.0751,32.8369,60.8,67,75,17.27,broken clouds
611,Angoram,PG,-4.0625,144.0661,74.12,98,100,1.19,overcast clouds
612,Humble,US,29.9988,-95.2622,84.0,23,1,5.75,clear sky
613,Lakes Entrance,AU,-37.8811,147.981,62.01,98,100,5.01,overcast clouds
614,Sabzevar,IR,36.2126,57.6819,62.2,34,100,6.24,overcast clouds
615,Puqi,CN,29.7167,113.8833,50.02,75,0,5.39,clear sky
616,Bose,IT,45.4612,8.0137,48.0,56,98,2.37,overcast clouds
617,Mihai Bravu,RO,44.1406,26.0628,39.0,93,78,6.62,broken clouds
618,Tyup,KG,42.7276,78.3648,38.8,73,100,5.17,overcast clouds
619,Corowa,AU,-36.0333,146.3833,61.0,95,15,1.99,few clouds
620,Odweyne,SO,9.4092,45.064,69.85,34,0,2.42,clear sky
621,Saldanha,ZA,-33.0117,17.9442,82.4,36,20,9.22,few clouds
622,Zhireken,RU,52.8249,117.3076,7.66,94,38,2.06,scattered clouds
623,Santa Maria,BR,-29.6842,-53.8069,73.4,94,75,5.75,broken clouds
624,Keti Bandar,PK,24.1447,67.4497,77.25,63,0,9.98,clear sky
625,Udachnyy,RU,66.4167,112.4,-8.19,99,100,2.84,overcast clouds
626,Sept-Iles,CA,50.2001,-66.3821,57.2,33,98,9.22,overcast clouds
627,Vanderhoof,CA,54.0166,-124.0198,40.98,66,100,6.04,overcast clouds
628,Tabou,CI,4.423,-7.3528,78.28,89,76,6.89,light rain
629,Shima,CN,24.4478,117.8111,55.4,94,90,4.47,mist
630,Baripada,IN,21.935,86.7214,81.88,35,0,2.37,clear sky
631,Balsas,BR,-7.5325,-46.0356,78.33,81,80,0.85,broken clouds
632,Emerald,AU,-23.5333,148.1667,78.8,89,39,6.91,scattered clouds
633,Kudahuvadhoo,MV,2.6708,72.8944,81.43,70,91,3.38,overcast clouds
634,Palencia,ES,42.4167,-4.5,53.01,33,33,1.01,scattered clouds
635,Tukrah,LY,32.5341,20.5791,53.74,74,100,17.6,overcast clouds
636,Santiago Del Estero,AR,-27.7951,-64.2615,81.32,47,49,11.01,scattered clouds
637,Sakti,IN,22.0333,82.9667,76.46,26,62,1.95,broken clouds
638,Kuytun,RU,54.3419,101.5036,20.71,89,57,6.76,broken clouds
639,Sao Filipe,CV,14.8961,-24.4956,70.12,76,2,9.75,clear sky
640,Pijijiapan,MX,15.7011,-93.23,91.08,36,1,9.93,clear sky
641,Xuddur,SO,4.1213,43.8894,76.64,41,7,15.52,clear sky
642,Hanyang,CN,32.1371,105.5126,45.36,82,24,0.92,few clouds
643,Phangnga,TH,8.4509,98.5298,78.8,83,20,2.3,few clouds
644,Raudeberg,NO,61.9875,5.1352,45.0,75,89,38.7,overcast clouds
645,Svarychiv,UA,48.9622,24.1966,26.28,95,93,4.05,overcast clouds
646,Serenje,ZM,-13.2325,30.2352,61.07,97,98,5.46,overcast clouds
647,Diveyevo,RU,55.0433,43.2418,13.82,99,63,5.37,broken clouds
648,Kloulklubed,PW,7.0419,134.2556,80.6,78,75,8.05,broken clouds
649,Kaeo,NZ,-35.1,173.7833,66.99,81,9,5.01,clear sky
650,Vestmanna,FO,62.1564,-7.1664,39.2,81,75,47.18,broken clouds
651,Chernyshevskiy,RU,63.0128,112.4714,-4.7,99,100,1.39,overcast clouds
652,Chapleau,CA,47.8405,-83.4034,41.0,100,90,4.61,overcast clouds
653,Manicore,BR,-5.8092,-61.3003,78.8,94,75,5.75,broken clouds
654,Nanortalik,GL,60.1432,-45.2371,23.68,69,25,13.71,scattered clouds
655,Talakan,RU,50.3167,130.3667,4.48,96,35,1.39,scattered clouds
656,Boa Esperanca,BR,-21.09,-45.5658,74.39,76,100,2.13,overcast clouds
657,Samana,DO,19.2056,-69.3369,84.2,79,20,9.22,few clouds
658,Kandrian,PG,-6.2167,149.55,78.12,84,98,4.21,overcast clouds
659,Finschhafen,PG,-6.6024,147.8681,79.66,81,100,5.66,overcast clouds
660,Chase,CA,50.8165,-119.6857,48.2,53,100,5.75,overcast clouds
661,Mwanza,TZ,-2.5167,32.9,71.96,67,37,7.85,scattered clouds
662,Nova Olimpia,BR,-14.7972,-57.2881,83.48,72,6,2.64,clear sky
663,Putina,PE,-15.4667,-69.4333,49.93,64,58,12.86,broken clouds
664,Ihosy,MG,-22.4,46.1167,68.18,92,72,2.48,broken clouds
665,Sinnamary,GF,5.3833,-52.95,77.22,88,100,11.81,overcast clouds
666,Oakdale,US,44.963,-92.9649,55.4,67,90,9.22,moderate rain
667,Okha,RU,53.5739,142.9478,-2.78,75,5,18.01,clear sky
668,La Estancia,MX,20.4167,-100.0667,82.4,7,1,20.71,clear sky
669,Changli,CN,39.7042,119.1506,45.66,49,3,5.99,clear sky
670,Mianwali,PK,32.5741,71.5264,55.72,83,100,7.7,overcast clouds
